# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
mLkzX8IkfIw,570.0,580.0,/m/0150b9,1,Change ringing (campanology)
mLm8upEhc_s,590.0,600.0,"/m/04rlf,/m/0cj0r,/t/dd00129",3,"Music|Pink noise|Outside, rural or natural"
mMA3mYG0s28,0.0,10.0,"/m/03kmc9,/m/07rrh0c,/m/07yv9",3,Siren|Thunk|Vehicle
mMf4vJFT8Fw,30.0,40.0,"/m/018vs,/m/01glhc,/m/0342h,/m/04rlf,/m/0b_fwt,/m/0fx80y",6,Bass guitar|Tapping (guitar technique)|Guitar|Music|Electronic tuner|Plucked string instrument
mMo3zgZKEIo,40.0,50.0,/m/07rv4dm,1,Clang
mN2HzS6PgEM,40.0,50.0,"/m/07phxs1,/m/07rv4dm",2,Ding|Clang
mNfUI620AIs,0.0,10.0,/m/011k_j,1,Timpani
mOHPhSz4vMA,0.0,10.0,"/m/06mb1,/m/07r10fb,/t/dd00038",3,Rain|Raindrop|Rain on surface
mOPDIKfulgg,360.0,370.0,/m/02pjr4,1,Blender
mOgqXWRv7EY,80.0,90.0,"/m/07qv_d5,/m/09x0r",2,Toot|Speech
mOl9Z3ophZA,130.0,140.0,"/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00128",4,"Speech|Child speech, kid speaking|Children playing|Outside, urban or manmade"
mOlWsXoDXsY,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",4,"Domestic animals, pets|Dog|Animal|Whimper (dog)"
mOn13E68Td0,30.0,40.0,"/m/01swy6,/m/04rlf",2,Yodeling|Music
mOo-dTMMLo8,1.0,11.0,"/m/01s0vc,/m/09x0r",2,Zipper (clothing)|Speech
mPInqZGEimU,160.0,170.0,"/m/025wky1,/m/09x0r",2,Air conditioning|Speech
mPP7c8TSGes,430.0,440.0,"/m/07r5v4s,/t/dd00125",2,"Drip|Inside, small room"
mP_lRJbX9RI,40.0,50.0,/m/07plct2,1,Crushing
mPaRs96jtFY,30.0,40.0,"/m/04rlf,/m/04szw,/m/0b_fwt",3,Music|Musical instrument|Electronic tuner
mPmqgGTdzm0,50.0,60.0,"/m/03qtwd,/m/07qfr4h,/m/09x0r",3,"Crowd|Hubbub, speech noise, speech babble|Speech"
mPr-qLXmUac,30.0,40.0,"/m/01z7dr,/m/04rlf,/t/dd00035",3,Video game music|Music|Exciting music
mPtIJOdWFso,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00018",3,Music|Speech|Oink
mQGjjPhPSCw,0.0,10.0,/m/0l156k,1,Whistle
mQITX62D_3s,10.0,20.0,"/m/01b_21,/m/09x0r",2,Cough|Speech
mQJcObz1k_E,30.0,40.0,"/m/04rlf,/m/05x_td,/m/0912c9",3,"Music|Air horn, truck horn|Vehicle horn, car horn, honking"
mQM3Fd3eN9E,30.0,40.0,"/m/04rlf,/m/05r5wn",2,Music|Rattle (instrument)
mQQkq5jNq8A,30.0,40.0,"/m/0140xf,/m/04rlf,/m/09x0r,/t/dd00006",4,Christmas music|Music|Speech|Synthetic singing
mQWht9mv7sE,10.0,20.0,"/m/025td0t,/m/04rlf,/m/0l14gg,/m/0l14qv",4,Background music|Music|Soundtrack music|Synthesizer
mQbIyC9fhW4,30.0,40.0,"/m/04rlf,/m/07brj,/m/0g293",3,Music|Tambourine|Music of Latin America
mQdxg1Q6FrE,450.0,460.0,"/m/07qw_06,/m/09x0r",2,"Wail, moan|Speech"
mQnxi53vVpI,10.0,20.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
mQwZ9JP8zkA,120.0,130.0,"/m/09x0r,/m/0cj0r",2,Speech|Pink noise
mROFSvnZGJU,0.0,10.0,/m/07pc8lb,1,Breaking
mRbMJiXlfOs,300.0,310.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
mS71sZ5dn1Q,140.0,150.0,"/m/08j51y,/m/09x0r",2,"Dental drill, dentist's drill|Speech"
mSB5ua-K-N4,490.0,500.0,"/m/07qw_06,/m/09x0r",2,"Wail, moan|Speech"
mSLgj6uy-yE,80.0,90.0,/m/07pjjrj,1,"Smash, crash"
mSRQrZAxCUA,30.0,40.0,"/m/04rlf,/m/07q0yl5,/m/09x0r",3,Music|Snort|Speech
mSZjRfszg54,150.0,160.0,"/m/07qw_06,/m/09x0r,/t/dd00125",3,"Wail, moan|Speech|Inside, small room"
mSlE2F9N-8g,30.0,40.0,/m/0l14t7,1,Singing bowl
mSrNiZas_hw,30.0,40.0,"/m/015lz1,/m/04rlf,/m/0dq0md",3,Singing|Music|Music of Bollywood
mT-f0lGk-JM,30.0,40.0,"/m/02fs_r,/m/03qc9zr,/m/04rlf,/m/09x0r",4,"Beep, bleep|Screaming|Music|Speech"
mT3IKxlLgEc,190.0,200.0,"/g/122z_qxw,/m/09x0r,/m/0g6b5",3,Firecracker|Speech|Fireworks
mT4pfrwWaco,0.0,10.0,"/m/02_nn,/m/04rlf",2,Fart|Music
mTM0WQRcfNU,50.0,60.0,"/m/032s66,/m/04zjc",2,"Gunshot, gunfire|Machine gun"
mTUsHkNjSWo,20.0,30.0,"/m/07rrlb6,/m/0838f",2,"Splash, splatter|Water"
mTkp9UqVVHs,260.0,270.0,"/m/01jnbd,/m/04rlf,/m/09x0r",3,Echo|Music|Speech
mU3BktTVq9Q,220.0,230.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
mUc9yn8_haA,30.0,40.0,"/m/03cczk,/m/07s12q4",2,"Chewing, mastication|Crunch"
mUrgEX6UXhE,40.0,50.0,"/m/09x0r,/t/dd00112,/t/dd00125",3,"Speech|Crumpling, crinkling|Inside, small room"
mVQ8vqHcaLY,30.0,40.0,/m/01jwx6,1,Vibration
mVSSv6-fr8M,40.0,50.0,/m/025_jnm,1,Finger snapping
mVnYd8mZGnU,260.0,270.0,/m/0790c,1,Sonar
mVrzEIJi-1g,10.0,20.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129,/t/dd00136",5,"Domestic animals, pets|Dog|Animal|Outside, rural or natural|Whimper (dog)"
mVxHWFt0wt0,40.0,50.0,/m/07pxg6y,1,Eruption
mW0B1sipLBI,30.0,40.0,"/m/015y_n,/m/04rlf,/m/07kc_,/m/0gywn",4,Swing music|Music|Theremin|Soul music
mW3Ay9FRyeM,30.0,40.0,"/m/01kcd,/m/0319l",2,Brass instrument|French horn
mW3S0u8bj58,570.0,580.0,"/m/07c52,/m/09x0r,/t/dd00125",3,"Television|Speech|Inside, small room"
mW5_chAgg8c,120.0,130.0,"/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y",5,Guitar|Music|Musical instrument|Ukulele|Plucked string instrument
mWPDNirjVQ8,40.0,50.0,"/m/07qfr4h,/m/09x0r",2,"Hubbub, speech noise, speech babble|Speech"
mWaz8lJKZe8,140.0,150.0,"/m/01kcd,/m/07gql",2,Brass instrument|Trumpet
mWe-2qfdJD4,140.0,150.0,"/m/07rrlb6,/m/09x0r",2,"Splash, splatter|Speech"
mWe51EKbewk,10.0,20.0,"/m/07r5v4s,/m/09x0r,/m/0k65p",3,Drip|Speech|Hands
mWio8Wo6zoo,40.0,50.0,/m/02mfyn,1,Car alarm
mWkkK5cEqyg,20.0,30.0,/m/0fqfqc,1,Drawer open or close
mX3LnpqdHuY,40.0,50.0,"/m/0164x2,/m/04rlf,/m/074ft,/m/0dq0md,/m/0jtg0",5,Music of Africa|Music|Song|Music of Bollywood|Sitar
mXhgTalUktk,540.0,550.0,"/m/023pjk,/m/04brg2",2,"Cutlery, silverware|Dishes, pots, and pans"
mXvhhBYXMGk,540.0,550.0,"/m/04rlf,/m/07pxg6y,/m/09x0r",3,Music|Eruption|Speech
mYBGS6dcmpo,30.0,40.0,"/m/07qjznl,/m/07qjznt",2,Tick-tock|Tick
mYI2QzLce_s,30.0,40.0,/m/0gy1t2s,1,Bicycle bell
mYbbc_0WyvI,30.0,40.0,/m/01w250,1,Whistling
mYmn4kAwLG8,300.0,310.0,"/m/07bjf,/m/09x0r,/m/0dv5r",3,Single-lens reflex camera|Speech|Camera
mZ6ALw9GOUU,30.0,40.0,"/m/03m5k,/m/0d8_n",2,Harp|Pizzicato
mZDdT9WsPnU,580.0,590.0,"/m/01z7dr,/m/02bxd,/m/04rlf",3,Video game music|Didgeridoo|Music
mZIBXZlICgw,0.0,10.0,"/m/04_sv,/m/07yv9,/t/dd00065",3,Motorcycle|Vehicle|Light engine (high frequency)
mZUYz8WKkUI,560.0,570.0,"/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00128",4,"Music|Chatter|Speech|Outside, urban or manmade"
mZ_z2lorJeY,70.0,80.0,"/m/05zppz,/m/09x0r,/m/0lyf6",3,"Male speech, man speaking|Speech|Breathing"
mZcJVa-M-f0,30.0,40.0,"/m/01hnzm,/m/04rlf",2,Ringtone|Music
mZuhtrwOS7Q,20.0,30.0,/m/03q5_w,1,"Burping, eructation"
mZzsTRzP_SI,30.0,40.0,/m/0b9m1,1,Harmonic
m_FR-9vTKJc,30.0,40.0,/m/01m4t,1,Printer
ma8tQMg7EZQ,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",3,Crowd|Cheering|Children shouting
maBXfdwLhCc,120.0,130.0,/m/07rgkc5,1,Static
mai23vW8uFM,550.0,560.0,"/m/07qc9xj,/m/09x0r",2,Clicking|Speech
maorA8OcOeQ,0.0,9.0,"/m/04rlf,/m/07s02z0",2,Music|Squeal
mauu3_mDpFE,50.0,60.0,"/m/07qqyl4,/m/09x0r",2,Boom|Speech
maxlwbbBWU8,350.0,360.0,"/m/06mb1,/m/0jb2l,/m/0ngt1",3,Rain|Thunderstorm|Thunder
mbLiZ_jpgeY,20.0,30.0,"/m/04_sv,/m/07yv9,/t/dd00130",3,Motorcycle|Vehicle|Engine starting
mbYYxiabQuA,16.0,26.0,/m/07pn_8q,1,Chopping (food)
mbklpfMbehI,230.0,240.0,"/m/030rvx,/m/04rlf,/m/09x0r,/t/dd00125",4,"Buzzer|Music|Speech|Inside, small room"
mbyM2mDDRBk,80.0,90.0,"/m/01h3n,/m/03vt0,/m/0h2mp",3,"Bee, wasp, etc.|Insect|Fly, housefly"
mc8xMJrOP-E,490.0,500.0,"/m/07r660_,/m/09x0r",2,Giggle|Speech
mcDE08Bi64k,30.0,40.0,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql",4,Brass instrument|French horn|Trombone|Trumpet
mcNmtHjbjew,0.0,9.0,"/m/02fs_r,/m/07c52,/m/09x0r",3,"Beep, bleep|Television|Speech"
mczihhVI-y4,30.0,40.0,/m/01x3z,1,Clock
mdCxd63T1T0,130.0,140.0,"/m/07r_80w,/m/09d5_",2,Hoot|Owl
mdIpABoLjao,0.0,10.0,"/m/01hnzm,/m/04rlf,/m/09x0r",3,Ringtone|Music|Speech
mdvY6xRBkD4,30.0,40.0,"/m/04rlf,/m/0ggq0m",2,Music|Classical music
meDx8Qr-kzM,160.0,170.0,/m/015jpf,1,Dial tone
meFnrQ6ZMr4,10.0,20.0,"/m/039jq,/m/07rrh0c,/m/09x0r",3,Glass|Thunk|Speech
meYai_zs_3k,30.0,40.0,"/m/06mb1,/m/07r10fb,/m/0jb2l,/t/dd00038",4,Rain|Raindrop|Thunderstorm|Rain on surface
merGvga39Yo,30.0,40.0,"/m/02rr_,/m/0342h,/m/04rlf,/m/07m2kt,/m/0fx80y,/m/0g12c5",6,Effects unit|Guitar|Music|Chorus effect|Plucked string instrument|Distortion
mfGkNoog9kg,30.0,40.0,"/m/02mk9,/t/dd00065",2,Engine|Light engine (high frequency)
mfJ5bk_gGTU,50.0,60.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
mfPRLpelDuQ,190.0,200.0,"/m/06mb1,/m/0jb2l,/m/0ngt1",3,Rain|Thunderstorm|Thunder
mfUOYKu29zc,30.0,40.0,"/m/07yv9,/m/0gvgw0",2,Vehicle|Air brake
mfZMcNmLxWM,30.0,40.0,"/m/02p0sh1,/m/04rlf",2,Traditional music|Music
mfr5D8eRuxY,160.0,170.0,"/m/07pjjrj,/m/07rdhzs",2,"Smash, crash|Whack, thwack"
mg2EyWA0Jxc,30.0,40.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/0l14md",5,Drum|Drum kit|Drum roll|Rimshot|Percussion
mg2rhu_HHR0,30.0,40.0,"/m/04rlf,/m/07s8j8t,/m/07sbbz2",3,Music|Roll|Rock and roll
mgY1ZoRaaAA,30.0,40.0,"/m/025_jnm,/m/09x0r",2,Finger snapping|Speech
mgihmWi364U,80.0,90.0,"/m/01m2v,/m/09x0r",2,Computer keyboard|Speech
mh6JxDJ0Bno,30.0,40.0,"/m/01h8n0,/m/02zsn,/m/05zppz,/m/09x0r",4,"Conversation|Female speech, woman speaking|Male speech, man speaking|Speech"
mhCzYK5JCBM,30.0,40.0,"/m/04rlf,/m/05fw6t,/m/07qdb04",3,Music|Music for children|Quack
mhGA4vJJbSE,30.0,40.0,"/m/09x0r,/m/0dl9sf8",2,Speech|Throat clearing
mhQ2rnN9Ang,200.0,210.0,"/m/07bjf,/t/dd00125",2,"Single-lens reflex camera|Inside, small room"
mhQmrwu12VA,0.0,10.0,"/m/05zc1,/m/07qh7jl,/t/dd00077",3,Pulleys|Creak|Mechanisms
mhRdop55WeQ,300.0,310.0,"/m/01xqw,/m/02fsn,/m/0d8_n,/m/0l14_3",4,Cello|Double bass|Pizzicato|Bowed string instrument
mhqHHQ1gSvM,30.0,40.0,"/m/02w4v,/m/04rlf",2,Folk music|Music
mhz4jAPTPwQ,20.0,30.0,/m/0242l,1,Coin (dropping)
mi6DQRlrD7g,30.0,40.0,"/m/04rlf,/m/06w87,/m/09x0r",3,"Music|Steel guitar, slide guitar|Speech"
miFnurgzumk,30.0,40.0,"/m/078jl,/m/07rjwbb",2,Snake|Hiss
miT69L7G9iA,140.0,150.0,"/m/0261r1,/m/04rlf,/m/05fw6t,/m/09x0r,/m/0ytgt",5,"Babbling|Music|Music for children|Speech|Child speech, kid speaking"
mixc4NV5IBE,30.0,40.0,"/m/0283d,/m/02x8m,/m/04rlf,/m/0m0jc",4,Drum and bass|Funk|Music|Electronica
mjOEc2zIjnk,0.0,10.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",3,"Marimba, xylophone|Glockenspiel|Mallet percussion"
mjVFu7dALVA,60.0,70.0,/m/0j2kx,1,Waterfall
mjkaaWMznVk,20.0,30.0,/m/02_nn,1,Fart
mk6XEQ-YJLk,60.0,70.0,/m/07s0dtb,1,Gasp
mkIilVe2qkg,110.0,120.0,"/m/03vt0,/m/09xqv",2,Insect|Cricket
mkVcFFOe3LI,30.0,40.0,"/m/07pzfmf,/m/09x0r",2,Crackle|Speech
mkayu6dgMQs,190.0,200.0,/m/0mbct,1,Gong
mkgglNiKY84,30.0,40.0,"/m/01swy6,/m/09x0r",2,Yodeling|Speech
mkoe6AUR8BQ,0.0,10.0,"/m/07pyy8b,/m/09x0r",2,Pant|Speech
ml07DEX7png,30.0,40.0,"/m/032s66,/m/04zjc,/m/0_1c",3,"Gunshot, gunfire|Machine gun|Artillery fire"
ml5VKB8fBvY,30.0,40.0,"/m/07bgp,/m/07q0h5t,/m/09x0r",3,Sheep|Bleat|Speech
mlI6dSFpAhs,250.0,260.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
mlMg0q2iPvU,30.0,40.0,"/m/04rlf,/m/07q4ntr,/m/09x0r",3,Music|Bellow|Speech
mlpF226Gvlo,0.0,10.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",4,"Cat|Purr|Domestic animals, pets|Animal"
mmBNJ2k2hUg,30.0,40.0,"/m/02c8p,/m/02fs_r,/m/06bz3",3,"Telephone dialing, DTMF|Beep, bleep|Radio"
mmEHZvqAHF4,390.0,400.0,"/m/07rkbfh,/m/09x0r",2,Chatter|Speech
mn2-63qW_wo,30.0,40.0,"/m/04rlf,/m/07r67yg,/m/09x0r",3,Music|Ding-dong|Speech
mnSP_ONVS7k,50.0,60.0,"/m/02x8m,/m/04rlf,/m/05rwpb,/m/06bxc,/m/0glt670",5,Funk|Music|Independent music|Rapping|Hip hop music
mnil0yiYDjM,30.0,40.0,/m/02z32qm,1,Fusillade
mo1CCBiThUo,30.0,40.0,"/m/04rlf,/m/0dq0md",2,Music|Music of Bollywood
moLATfN79Yo,40.0,50.0,/g/122z_qxw,1,Firecracker
moZ49NEGqfk,310.0,320.0,"/m/01yg9g,/m/07yv9,/t/dd00065",3,Lawn mower|Vehicle|Light engine (high frequency)
moZUThe3Iv8,10.0,20.0,"/m/012xff,/m/09x0r",2,Toothbrush|Speech
mogBZZCJRao,220.0,230.0,"/m/04rlf,/m/07r67yg,/t/dd00126",3,"Music|Ding-dong|Inside, large room or hall"
mohlfADrrP0,0.0,10.0,/m/03w41f,1,Church bell
moiUAO3CKbM,420.0,430.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v",3,"Cattle, bovinae|Moo|Livestock, farm animals, working animals"
movK5nf32k0,30.0,40.0,/m/0150b9,1,Change ringing (campanology)
mownXigc89w,30.0,40.0,"/m/02fs_r,/m/09x0r",2,"Beep, bleep|Speech"
mpZTC55aF-A,280.0,290.0,"/m/07p7b8y,/m/09x0r",2,Fill (with liquid)|Speech
mpdF0N_4fZY,330.0,340.0,"/m/04rlf,/m/07p78v5",2,Music|Zing
mq_b6QKVsuc,30.0,40.0,"/m/042v_gx,/m/04rlf,/m/06w87,/m/07s0s5r,/m/0y4f8",5,"Acoustic guitar|Music|Steel guitar, slide guitar|Strum|Vocal music"
mqoDGDifyzw,0.0,5.0,/m/01m4t,1,Printer
mqqm_2v2wTY,40.0,50.0,/m/02x984l,1,Mechanical fan
mqyeBqaUeN8,30.0,40.0,"/m/04rlf,/m/06j64v,/m/0ln16",3,Music|Middle Eastern music|Salsa music
mr0OGgKOAkE,430.0,440.0,"/m/01d380,/m/07k1x,/m/0_ksk",3,Drill|Tools|Power tool
mrWO0Ib5HE4,570.0,580.0,/m/03wvsk,1,Hair dryer
mrt3wdi_YZI,30.0,40.0,/m/07pyy8b,1,Pant
msBGRm6S2gY,18.0,28.0,/m/02mfyn,1,Car alarm
msbFSUopXcg,150.0,160.0,/m/07pp8cl,1,Telephone bell ringing
msdFDCcdwaA,0.0,10.0,"/m/01hgjl,/m/02lkt,/m/04rlf,/m/09x0r",4,Scratching (performance technique)|Electronic music|Music|Speech
msn6sP5SYQY,30.0,40.0,/m/07qv4k0,1,Scrape
mtDk6wtKp8Q,0.0,5.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
mtMPZmAVUCo,0.0,8.0,/m/02fs_r,1,"Beep, bleep"
mtOonXN_BeI,30.0,40.0,"/m/07qcpgn,/m/09x0r",2,Tap|Speech
mtmKNWUNK2c,180.0,190.0,"/m/07r660_,/m/09x0r,/m/0ytgt,/t/dd00125",4,"Giggle|Speech|Child speech, kid speaking|Inside, small room"
mtp2n5tL9X0,44.0,54.0,/m/02cz_7,1,Beatboxing
muEqLs4xcvs,30.0,40.0,"/m/02zsn,/m/04rlf,/t/dd00004",3,"Female speech, woman speaking|Music|Female singing"
muQm_S77_E0,70.0,80.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k",3,Turkey|Fowl|Gobble
muVtDAIwxkg,30.0,40.0,"/m/016622,/m/03w41f",2,Tubular bells|Church bell
muwIU0BHXE0,10.0,20.0,"/m/04rlf,/t/dd00006,/t/dd00125",3,"Music|Synthetic singing|Inside, small room"
muxjFOPvR1I,320.0,330.0,"/m/025rv6n,/m/02jz0l,/m/03dnzn,/m/07st89h,/m/0838f,/m/09b5t",6,"Fowl|Water tap, faucet|Bathtub (filling or washing)|Cluck|Water|Chicken, rooster"
mvAcwJ1DGJA,380.0,390.0,"/m/01hsr_,/m/09x0r",2,Sneeze|Speech
mvZLlJpyDyc,30.0,40.0,"/m/04rlf,/m/04wptg",2,Music|Wedding music
mvxwtod00To,40.0,50.0,"/m/07s2xch,/m/0jbk",2,Groan|Animal
mw1VGZoYQts,70.0,80.0,"/m/032s66,/m/04zjc",2,"Gunshot, gunfire|Machine gun"
mwYb2HLIAmw,30.0,40.0,"/m/01j3sz,/m/02zsn,/m/09x0r,/m/0l15bq",4,"Laughter|Female speech, woman speaking|Speech|Clapping"
mwZ__VNBuJU,180.0,190.0,"/m/032s66,/m/073cg4",2,"Gunshot, gunfire|Cap gun"
mwh7Rgh-KZI,80.0,90.0,"/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077",4,"Ratchet, pawl|Pulleys|Gears|Mechanisms"
mx0fKYM90vQ,30.0,40.0,"/m/04rlf,/m/04rmv,/m/09x0r",3,Music|Mouse|Speech
mxCXzunRgKI,480.0,490.0,"/m/07ppn3j,/m/09x0r",2,Sniff|Speech
mxJJB7Y__Ao,30.0,40.0,/m/03wvsk,1,Hair dryer
mxQ37FEFLKY,30.0,40.0,/m/02rtxlg,1,Whispering
mxWRstvs_pk,80.0,90.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",3,"Marimba, xylophone|Glockenspiel|Mallet percussion"
mx_t1glv_uE,0.0,10.0,"/m/0284vy3,/m/04rlf,/m/07qv_d5",3,Train horn|Music|Toot
mxlvULNwlpU,110.0,120.0,/m/0jtg0,1,Sitar
myKZpVAWHdA,100.0,110.0,/m/0242l,1,Coin (dropping)
myRr2k_ktMU,30.0,40.0,"/m/01y3hg,/m/02fs_r",2,"Smoke detector, smoke alarm|Beep, bleep"
mywsmUl_07o,20.0,30.0,"/m/01xqw,/m/02fsn,/m/0l14_3",3,Cello|Double bass|Bowed string instrument
myx_rqjF_-w,20.0,30.0,/m/07r4k75,1,Grunt
myy-OtJbCfQ,100.0,110.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",6,"Boat, Water vehicle|Waves, surf|Wind|Ocean|Sailboat, sailing ship|Wind noise (microphone)"
mz1FAl2kfX4,230.0,240.0,"/m/015lz1,/m/07p78v5",2,Singing|Zing
mzAfTmC3It0,30.0,40.0,"/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0l14md",5,Drum|Drum roll|Rimshot|Snare drum|Percussion
mzDeXWY0hGQ,140.0,150.0,"/m/01y3hg,/m/0c3f7m",2,"Smoke detector, smoke alarm|Fire alarm"
mzDq-abtAKs,30.0,40.0,"/m/04k94,/m/04rlf,/m/0dv3j",3,Liquid|Music|Boiling
mzcLIsIS050,490.0,500.0,"/m/07p9k1k,/m/0dxrf",2,Sizzle|Frying (food)
mzw5MWr-SZY,300.0,310.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
n-1KBnDiWQU,21.0,31.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
n-A3BJEpmz8,10.0,20.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092",4,"Boat, Water vehicle|Wind|Sailboat, sailing ship|Wind noise (microphone)"
n0AD7abB_2g,30.0,40.0,"/m/03p19w,/m/07yv9",2,Jackhammer|Vehicle
n0CM0uzudcA,100.0,110.0,/m/0242l,1,Coin (dropping)
n12K2d2qVHc,50.0,60.0,"/m/07ptzwd,/m/0838f",2,Pump (liquid)|Water
n16f5rnbB7g,30.0,40.0,"/m/07qc9xj,/m/09x0r",2,Clicking|Speech
n1BbUBuZAcg,30.0,40.0,"/m/02p0sh1,/m/04rlf,/m/0l14jd,/m/0z9c",4,Traditional music|Music|Choir|A capella
n1HBKct6rto,30.0,40.0,"/m/04rlf,/m/07qsvvw",2,"Music|Burst, pop"
n1fY-23ffl0,240.0,250.0,"/m/015lz1,/m/04rlf,/m/04rzd,/m/07xzm",4,Singing|Music|Mandolin|Ukulele
n24BtSPoTWo,21.0,31.0,"/m/04rlf,/m/07xzm,/m/09x0r,/t/dd00128",4,"Music|Ukulele|Speech|Outside, urban or manmade"
n2JanKszFoQ,200.0,210.0,"/m/01xqw,/m/02fsn,/m/0l14_3",3,Cello|Double bass|Bowed string instrument
n2jTkHFse30,350.0,360.0,"/m/07prgkl,/m/09x0r",2,Pour|Speech
n3-_9-NBI_g,30.0,40.0,/m/01d3sd,1,Snoring
n3V0oPRi63Q,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0l15bq",3,Music|Speech|Clapping
n3X8RGZsGg4,30.0,40.0,"/m/04rlf,/m/07qw_06",2,"Music|Wail, moan"
n3lDpkToKck,220.0,230.0,"/m/01sm1g,/m/026t6,/m/02k_mr,/m/0l14md",4,Wood block|Drum|Drum roll|Percussion
n3t92d8Xgp8,20.0,30.0,/m/0c2wf,1,Typewriter
n43IeJcslVw,30.0,40.0,/m/01m4t,1,Printer
n4PBoAedWVA,30.0,40.0,"/m/04rlf,/m/0gywn",2,Music|Soul music
n4lyLJf0D-c,30.0,40.0,"/m/04rlf,/m/0ytgt,/t/dd00005",3,"Music|Child speech, kid speaking|Child singing"
n533nOD3pEQ,30.0,40.0,/m/03cczk,1,"Chewing, mastication"
n5C6aeI0cf0,30.0,40.0,/m/0242l,1,Coin (dropping)
n5FcH5hKGqs,30.0,40.0,"/m/085jw,/m/0l14l2",2,"Wind instrument, woodwind instrument|Shofar"
n5jbdl4kk-0,100.0,110.0,/m/0d31p,1,Vacuum cleaner
n615BjoN7fI,50.0,60.0,"/m/015lz1,/m/04rlf,/m/07hvw1",3,Singing|Music|Field recording
n64-lgrS2Q8,490.0,500.0,"/m/09x0r,/t/dd00127",2,"Speech|Inside, public space"
n6SstPDXRdw,250.0,260.0,"/m/03qtwd,/m/053hz1,/t/dd00135",3,Crowd|Cheering|Children shouting
n6SvDBZaCUQ,0.0,6.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",3,Ambulance (siren)|Emergency vehicle|Siren
n6lloBIIZ-k,30.0,40.0,"/m/02qldy,/m/02zsn,/m/07qlf79,/m/09x0r",4,"Narration, monologue|Female speech, woman speaking|Spray|Speech"
n7-eGxAu9s8,250.0,260.0,"/m/02bm9n,/m/05zc1,/t/dd00077",3,"Ratchet, pawl|Pulleys|Mechanisms"
n7WM-2sI2Uo,410.0,420.0,"/m/04rlf,/m/09x0r,/t/dd00037",3,Music|Speech|Scary music
n7_atDOt4C4,0.0,6.0,/m/07rgkc5,1,Static
n7yLkcSfiuM,90.0,100.0,"/m/04rlf,/m/07szfh9",2,Music|Cacophony
n85R3OXK3bs,80.0,90.0,"/m/02_41,/m/03m9d0z,/m/07rgkc5",3,Fire|Wind|Static
n8CFjM_yauA,430.0,440.0,/m/01w250,1,Whistling
n8xBPCR1yrk,130.0,140.0,"/m/015lz1,/m/04rlf,/m/07rkbfh,/m/09x0r",4,Singing|Music|Chatter|Speech
n9EaCfCYxZc,120.0,130.0,"/m/05rj2,/m/09x0r",2,Shuffling cards|Speech
nAFCI8LgWu0,190.0,200.0,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00128",4,"Music|Hubbub, speech noise, speech babble|Speech|Outside, urban or manmade"
nAKUDXMeWeQ,150.0,160.0,"/m/02w4v,/m/04rlf,/m/05r5wn",3,Folk music|Music|Rattle (instrument)
nApE_Biu13k,10.0,20.0,"/m/03qc9zr,/m/0jbk",2,Screaming|Animal
nB7FX1TBv34,30.0,40.0,"/m/01kcd,/m/0319l,/m/05148p4,/m/05r5c,/m/085jw",5,"Brass instrument|French horn|Keyboard (musical)|Piano|Wind instrument, woodwind instrument"
nBA65g90mnA,20.0,30.0,"/m/07pp8cl,/m/09x0r,/t/dd00125",3,"Telephone bell ringing|Speech|Inside, small room"
